Run Fondo;run_fondo_largo;nombre_fm;nombre_corto;vigencia;estado_liquidacion;tipo_fondo;rut_agf;razon_social_agf;fecha_deposito_fm;fecha_modificacion;fecha_inicio_operaciones;num_fecha_resolucion;fecha_cumplimiento_artley;fecha_termino_operaciones;numero_registro
9430;9430-7;FONDO MUTUO CONSORCIO DINÁMICO CONSERVADOR;FMCODCON;Vigente;;6-FM DE LIBRE INVERSION;96955500-K;LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-08-26;2023-03-10;2017-06-28;-;2017-07-06;;FM171171
9431;9431-5;FONDO MUTUO CONSORCIO DINÁMICO CRECIMIENTO;FMCODCREC;Vigente;;6-FM DE LIBRE INVERSION;96955500-K;LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-08-26;2023-03-10;2017-06-28;-;2017-07-07;;FM171172
9432;9432-3;FONDO MUTUO CONSORCIO DINÁMICO MODERADO;FMCODMOD;Vigente;;6-FM DE LIBRE INVERSION;96955500-K;LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-08-26;2023-03-10;2017-06-28;-;2017-07-06;;FM171173
9445;9445-5;FONDO MUTUO BCI RETORNO DÓLAR IG;FM BCI RET. DOLAR IG;Vigente;;5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION;96530900-4;BCI ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-02-03;2022-05-24;2017-04-24;-;2017-05-03;;FM171186
9449;9449-8;FONDO MUTUO BTG PACTUAL RENTA LATINOAMERICANA INVESTMENT GRADE;BTG INVESTMENT GRADE;Vigente;;6-FM DE LIBRE INVERSION;96966250-7;BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2021-02-17;2023-03-22;2017-07-10;-;2017-08-01;;FM171190
9450;9450-1;FONDO MUTUO PRINCIPAL SELECCIÓN INMOBILIARIA;SEL INMOBILIARIA;Vigente;;6-FM DE LIBRE INVERSION;91999000-7;PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2019-07-11;2022-03-31;2017-05-15;-;2017-05-26;;FM171191
9473;9473-0;FONDO MUTUO SURA MULTIACTIVO AGRESIVO;MULTIACTIVO AGRESIVO;Vigente;;6-FM DE LIBRE INVERSION;76036521-1;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;2021-12-22;2023-08-25;2017-07-17;-;2017-08-01;;FM171214
9474;9474-9;FONDO MUTUO SURA MULTIACTIVO MODERADO;MULTIACTIVO MODERADO;Vigente;;6-FM DE LIBRE INVERSION;76036521-1;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;2021-12-22;2023-08-25;2017-07-17;-;2017-08-09;;FM171215
9489;9489-7;FONDO MUTUO BANCHILE RENTA VARIABLE NACIONAL;RENTA VARIABLE NAC;Vigente;;5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION;96767630-6;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-05-25;2022-10-21;2017-08-17;-;2018-02-08;;FM171230
9490;9490-0;FONDO MUTUO SANTANDER DEUDA DÓLAR;SANTANDER DEUDADÓLAR;Vigente;;6-FM DE LIBRE INVERSION;96667040-1;SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2021-08-30;2023-11-23;2017-11-27;-;2017-12-19;;FM171231
9511;9511-7;FONDO MUTUO BCI CARTERA DINAMICA CHILE;FM BCI CD CHILE;Vigente;;6-FM DE LIBRE INVERSION;96530900-4;BCI ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-01-11;2023-01-31;2017-09-07;-;2017-09-14;;FM171252
9533;9533-8;FONDO MUTUO ETF ZURICH MSCI SMALL CAP CHILE;ETF MSCI SCCH;Vigente;;5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION;77750920-9;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2017-11-02;2019-10-15;2017-11-13;-;2017-12-18;;FM171274
9537;9537-0;FONDO MUTUO SANTANDER ACCIONES CHILENAS ESG;CHILENAS ESG;Vigente;;5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION;96667040-1;SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2022-06-24;2023-04-20;2017-12-18;-;2017-12-21;;FM171278
9539;9539-7;FONDO MUTUO ITAU AHORRO PLUS;AHORRO PLUS;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-11-10;2022-09-24;2017-12-05;-;2018-02-06;;FM171280
9548;9548-6;FONDO MUTUO BTG PACTUAL ESG ACCIONES CHILENAS;ESG ACCIONES CHILENA;No Vigente;;5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION;96966250-7;BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2020-08-10;2020-11-12;2018-01-02;-;2018-09-20;2023-06-22;FM171290
9561;9561-3;FONDO MUTUO BANCHILE COBERTURA DEUDA GLOBAL;COBERTURA GLOBAL;Vigente;;6-FM DE LIBRE INVERSION;96767630-6;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-01-21;2022-10-24;2018-01-04;-;2018-02-06;;FM171303
9564;9564-8;FONDO MUTUO SURA MULTIACTIVO CONSERVADOR;MULTIACT CONSERVADOR;Vigente;;6-FM DE LIBRE INVERSION;76036521-1;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;2021-12-22;2023-08-25;2018-01-02;-;2018-02-06;;FM171306
9568;9568-0;FONDO MUTUO FINTUAL CONSERVATIVE CLOONEY;CLOONEY;Vigente;;6-FM DE LIBRE INVERSION;76810627-4;FINTUAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-07-22;2023-07-28;2018-02-13;-;2018-07-18;;FM181310
9569;9569-9;FONDO MUTUO FINTUAL MODERATE PITT;PITT;Vigente;;6-FM DE LIBRE INVERSION;76810627-4;FINTUAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-07-22;2023-07-28;2018-02-13;-;2018-04-04;;FM181311
9570;9570-2;FONDO MUTUO FINTUAL RISKY NORRIS;NORRIS;Vigente;;6-FM DE LIBRE INVERSION;76810627-4;FINTUAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-07-22;2023-07-28;2018-02-13;-;2018-07-05;;FM181312
9575;9575-3;FONDO MUTUO ZURICH PERFIL CONSERVADOR;EA CONSERVADOR;Vigente;;5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION;77750920-9;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-12-14;2023-03-13;2018-03-02;-;2018-04-17;;FM181317
9576;9576-1;FONDO MUTUO ZURICH PERFIL AGRESIVO;EA AGRESIVO;Vigente;;5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION;77750920-9;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-12-14;2023-03-13;2018-03-08;-;2018-04-26;;FM181318
9577;9577-K;FONDO MUTUO ZURICH PERFIL MODERADO;EA MODERADO;Vigente;;5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION;77750920-9;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-12-14;2023-03-13;2018-03-15;-;2018-04-26;;FM181319
9593;9593-1;FONDO MUTUO PRINCIPAL CARTERA AUDAZ;FONDO CARTERA AUDAZ;Vigente;;6-FM DE LIBRE INVERSION;91999000-7;PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-05-05;2022-03-31;2018-04-10;-;2018-04-25;;FM181335
9594;9594-K;FONDO MUTUO PRINCIPAL CARTERA EQUILIBRADA;CARTERA EQUILIBRADA;Vigente;;6-FM DE LIBRE INVERSION;91999000-7;PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-05-05;2022-03-31;2018-04-10;-;2018-04-27;;FM181336
9595;9595-8;FONDO MUTUO PRINCIPAL CARTERA PRUDENTE;CARTERA PRUDENTE;Vigente;;6-FM DE LIBRE INVERSION;91999000-7;PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-05-05;2022-03-31;2018-04-10;-;2018-04-25;;FM181337
9596;9596-6;FONDO MUTUO PRINCIPAL CARTERA DEFENSIVA;FONDO CARTERA DEFEN;Vigente;;6-FM DE LIBRE INVERSION;91999000-7;PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2018-11-15;2022-03-31;2018-04-10;-;2018-04-25;;FM181338
9597;9597-4;FONDO MUTUO PRINCIPAL DEUDA MEDIANO PLAZO UF;FONDO DEUDA MED P UF;Vigente;;3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO;91999000-7;PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-08-21;2023-11-06;2018-04-10;-;2018-05-09;;FM181339
9607;9607-5;FONDO MUTUO FONDO ACTIVO 2025;ACTIVO 2025;Vigente;;6-FM DE LIBRE INVERSION;96639280-0;ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2018-04-26;2018-05-04;2018-04-27;-;;;FM181349
9608;9608-3;FONDO MUTUO FONDO ACTIVO 2035;ACTIVO 2035;Vigente;;6-FM DE LIBRE INVERSION;96639280-0;ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2018-04-26;2018-05-04;2018-04-27;-;;;FM181350
9609;9609-1;FONDO MUTUO FONDO ACTIVO 2045;ACTIVO 2045;Vigente;;6-FM DE LIBRE INVERSION;96639280-0;ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2018-04-26;2018-05-04;2018-04-27;-;2019-12-18;;FM181351
9610;9610-5;FONDO MUTUO FONDO ACTIVO 2055;ACTIVO 2055;Vigente;;6-FM DE LIBRE INVERSION;96639280-0;ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2018-04-26;2018-05-04;2018-04-27;-;;;FM181352
9625;9625-3;FONDO MUTUO ZURICH ESG LATAM;ESG LATAM;Vigente;;5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION;77750920-9;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2019-10-15;2021-12-14;2018-07-19;-;2018-10-18;;FM181367
9646;9646-6;FONDO MUTUO SANTANDER GESTIÓN ACTIVA EQUILIBRIO;GA EQUILIBRIO;Vigente;;6-FM DE LIBRE INVERSION;96667040-1;SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2023-02-17;2023-11-17;2018-09-11;-;2018-10-10;;FM181388
9647;9647-4;FONDO MUTUO SANTANDER GESTIÓN ACTIVA RETORNO;GA RETORNO;Vigente;;6-FM DE LIBRE INVERSION;96667040-1;SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2022-01-19;2023-11-17;2018-09-11;-;2018-10-04;;FM181391
9648;9648-2;FONDO MUTUO SANTANDER GESTIÓN ACTIVA AGRESIVA;GA AGRESIVA;Vigente;;6-FM DE LIBRE INVERSION;96667040-1;SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2023-02-17;2023-11-17;2018-09-11;-;2018-11-14;;FM181393
9649;9649-0;FONDO MUTUO SANTANDER GESTIÓN ACTIVA PRUDENTE;GA PRUDENTE;Vigente;;6-FM DE LIBRE INVERSION;96667040-1;SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2023-02-17;2023-11-17;2018-09-11;-;2018-10-08;;FM181394
9651;9651-2;FONDO MUTUO SECURITY RENTA VARIABLE INTERNACIONAL;RV INTERNACIONAL;Vigente;;6-FM DE LIBRE INVERSION;96639280-0;ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2020-04-07;2023-03-01;2018-10-02;-;2019-05-07;;FM181396
9655;9655-5;FONDO MUTUO SECURITY DEUDA INTERNACIONAL;DEUDA INTERNACIONAL;Vigente;;6-FM DE LIBRE INVERSION;96639280-0;ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2020-04-07;2023-03-01;2018-10-01;-;2018-12-14;;FM181400
9685;9685-7;FONDO MUTUO ETF IT NOW S&P/CLX CHILE DIVIDEND INDEX;ETF IT NOW DIVIDENDO;Vigente;;5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2019-11-07;2023-03-22;2019-01-11;-;2019-01-14;;FM181430
9687;9687-3;FONDO MUTUO PRINCIPAL LIFETIME 2050;LIFETIME 2050;Vigente;;4-FM MIXTO;91999000-7;PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-07-08;2022-11-15;2019-01-15;-;2019-10-17;;FM181432
9688;9688-1;FONDO MUTUO PRINCIPAL LIFETIME 2060;LIFETIME 2060;Vigente;;4-FM MIXTO;91999000-7;PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-07-08;2022-11-15;2019-01-15;-;2019-10-21;;FM181433
9690;9690-3;FONDO MUTUO BI LIQUIDEZ;BI LIQUIDEZ;Vigente;;1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS;76930984-5;BANCO INTERNACIONAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-02-08;2023-05-11;2018-12-05;-;2018-12-05;;FM181435
9692;9692-K;FONDO MUTUO BI MAS AHORRO;BI MAS AHORRO;Vigente;;6-FM DE LIBRE INVERSION;76930984-5;BANCO INTERNACIONAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2018-11-26;2018-11-28;2018-12-05;-;2018-12-12;;FM181437
9693;9693-8;FONDO MUTUO BI DINAMICO;BI DINAMICO;Vigente;;6-FM DE LIBRE INVERSION;76930984-5;BANCO INTERNACIONAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-06-19;2020-07-06;2018-12-05;-;2018-12-06;;FM181438
9712;9712-8;FONDO MUTUO SECURITY MID TERM GLOBAL;MID TERM GLOBAL;Vigente;;6-FM DE LIBRE INVERSION;96639280-0;ADMINISTRADORA GENERAL DE FONDOS SECURITY S.A.;2019-01-23;;2019-01-24;-;2019-02-07;;FM191457
9717;9717-9;FONDO MUTUO ITAU DINAMICO PLUS;DINAMICO PLUS;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-07-30;2022-09-24;2019-08-05;-;2020-02-17;;FM191462
9730;9730-6;FONDO MUTUO FINTUAL VERY CONSERVATIVE STREEP;STREEP;Vigente;;6-FM DE LIBRE INVERSION;76810627-4;FINTUAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-02-28;2023-07-28;2019-04-22;-;2019-08-23;;FM191475
9748;9748-9;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FM ACCIONES BRASIL;Vigente;;6-FM DE LIBRE INVERSION;96955500-K;LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-07-26;2022-09-14;2019-07-17;-;2019-07-23;2023-12-01;FM191493
9765;9765-9;FONDO MUTUO BANCOESTADO MI FUTURO ACCESIBLE;MI FUTURO ACCESIBLE;Vigente;;6-FM DE LIBRE INVERSION;96836390-5;BANCOESTADO S.A. ADMINISTRADORA GENERAL DE FONDOS;2022-09-02;2023-03-17;2019-07-02;-;2019-07-08;;FM191510
9766;9766-7;FONDO MUTUO BANCOESTADO MI FUTURO CONSERVADOR;MI FUTURO CONSERVADO;Vigente;;6-FM DE LIBRE INVERSION;96836390-5;BANCOESTADO S.A. ADMINISTRADORA GENERAL DE FONDOS;2022-09-02;2023-03-17;2019-07-01;-;2019-07-25;;FM191511
9767;9767-5;FONDO MUTUO BANCOESTADO MI FUTURO VERDE;MI FUTURO VERDE;No Vigente;;6-FM DE LIBRE INVERSION;96836390-5;BANCOESTADO S.A. ADMINISTRADORA GENERAL DE FONDOS;2021-04-22;2022-12-09;2019-07-03;-;2020-01-10;2023-08-08;FM191512
9768;9768-3;FONDO MUTUO BANCOESTADO MI FUTURO MODERADO;MI FUTURO MODERADO;Vigente;;6-FM DE LIBRE INVERSION;96836390-5;BANCOESTADO S.A. ADMINISTRADORA GENERAL DE FONDOS;2021-04-22;2022-12-09;2019-07-02;-;2019-08-16;;FM191513
9809;9809-4;FONDO MUTUO MODERADO FOCUS;FONDO MODERADO;Vigente;;6-FM DE LIBRE INVERSION;77057272-K;SOYFOCUS ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-08-07;2023-02-02;2019-10-16;-;2019-11-26;;FM191554
9810;9810-8;FONDO MUTUO CONSERVADOR FOCUS;FONDO CONSERVADOR;Vigente;;6-FM DE LIBRE INVERSION;77057272-K;SOYFOCUS ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-02-02;2023-03-30;2019-10-14;-;2020-01-14;;FM191555
9811;9811-6;FONDO MUTUO ARRIESGADO FOCUS;FONDO ARRIESGADO;Vigente;;6-FM DE LIBRE INVERSION;77057272-K;SOYFOCUS ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-07-28;2023-02-02;2019-10-16;-;2019-12-26;;FM191556
9816;9816-7;FONDO MUTUO LARRAINVIAL CUENTA ACTIVA MODERADA DÓLAR;CUENTA ACTIVA DÓLAR;Vigente;;6-FM DE LIBRE INVERSION;96955500-K;LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-09-14;2023-03-10;2019-11-05;-;2019-11-14;;FM191561
9834;9834-5;FONDO MUTUO ITAU RENTA DINAMICA GLOBAL;RENTA DINAMICA GLOBA;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-07-30;2023-03-18;2019-12-27;-;2020-01-02;;FM191579
9843;9843-4;FONDO MUTUO BICE RENTA GLOBAL DÓLAR;RENTA GLOBAL DÓLAR;Vigente;;6-FM DE LIBRE INVERSION;96514410-2;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-08-18;2022-10-05;2020-01-07;-;2020-01-17;;FM191588
9853;9853-1;FONDO MUTUO LARRAINVIAL CUENTA ACTIVA CONSERVADORA DÓLAR;CONSERVADORA DÓLAR;Vigente;;6-FM DE LIBRE INVERSION;96955500-K;LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-09-14;2023-03-10;2020-02-25;-;2020-05-14;;FM201598
9859;9859-0;FONDO MUTUO BANCHILE GLOBAL HIGH YIELD;BANCHILE GLOBAL HY;Vigente;;6-FM DE LIBRE INVERSION;96767630-6;BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-02-11;2022-10-24;2020-06-15;-;2020-11-26;;FM201604
9872;9872-8;FONDO MUTUO BTG PACTUAL GESTIÓN CONSERVADORA;GESTIÓN CONSERVADORA;Vigente;;6-FM DE LIBRE INVERSION;96966250-7;BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2020-09-23;2022-07-28;2020-04-27;-;2020-07-14;;FM201617
9873;9873-6;FONDO MUTUO BTG PACTUAL GESTIÓN AGRESIVA;GESTIÓN AGRESIVA;Vigente;;6-FM DE LIBRE INVERSION;96966250-7;BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2020-09-23;2022-07-28;2020-04-27;-;2020-08-21;;FM201618
9875;9875-2;FONDO MUTUO BCI PORTAFOLIO ESTRUCTURADO 20;FM BCI PORT. EST. 20;No Vigente;;7-FM ESTRUCTURADO;96530900-4;BCI ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-04-06;;2020-04-07;-;2020-04-13;2023-05-25;FM201620
9905;9905-8;FONDO MUTUO BI ESTRATÉGICO;BI ESTRATÉGICO;Vigente;;6-FM DE LIBRE INVERSION;76930984-5;BANCO INTERNACIONAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-07-22;;2020-08-10;-;2020-09-01;;FM201650
9921;9921-K;FONDO MUTUO ITAÚ INCOME;INCOME;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-08-31;2023-03-22;2020-09-08;-;2020-09-09;;FM201667
9922;9922-8;FONDO MUTUO ITAU ACCIONES EMERGENTES;ACCIONES EMERGENTES;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-01-26;2023-03-22;2020-09-08;-;2020-09-22;;FM201668
9923;9923-6;FONDO MUTUO ITAU DEUDA EMERGENTE;DEUDA EMERGENTE;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-08-31;2023-03-22;2020-09-08;-;2020-09-24;;FM201669
9926;9926-0;FONDO MUTUO ITAU COMPASS ACCIONES LATINOAMERICANAS;COMPASS ACC LATAM;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-02;2023-03-22;2020-09-08;-;2020-12-03;;FM201672
9927;9927-9;FONDO MUTUO ITAU COMPASS DEUDA CHILENA;COMPASS DEUDA CL;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-02;2023-03-22;2020-09-07;-;2020-11-12;;FM201673
9928;9928-7;FONDO MUTUO ITAU LARRAINVIAL AHORRO ESTRATEGICO;LV AHORRO EST;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-02;2023-03-22;2020-09-07;-;2020-10-14;;FM201674
9929;9929-5;FONDO MUTUO LARRAINVIAL AHORRO LARGO PLAZO;AHORRO LARGO PLAZO;No Vigente;;3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO;96955500-K;LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-02;2021-06-17;2020-10-19;-;2020-10-20;2023-10-13;FM201675
9931;9931-7;FONDO MUTUO ITAU GLOBAL BRANDS;GLOBAL BRANDS;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-04;2023-03-22;2020-09-11;-;2020-09-14;;FM201677
9932;9932-5;FONDO MUTUO ITAU US ADVANTAGE;US ADVANTAGE;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-04;2023-03-22;2020-09-11;-;2020-10-01;;FM201678
9934;9934-1;FONDO MUTUO BICE RENTA MÁS LARGO PLAZO;RENTA MÁS LARGO PLAZ;Vigente;;3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO;96514410-2;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-03-31;2022-07-25;2020-09-11;-;2021-02-04;;FM201680
9935;9935-K;FONDO MUTUO ITAU MONEDA CREDITO LATAM;MONEDA CREDITO LATAM;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-14;2023-03-22;2020-11-25;-;2021-03-01;;FM201681
9936;9936-8;FONDO MUTUO ITAU TOESCA CHILE EQUITIES;CHILE EQUITIES;Vigente;;5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-16;2023-03-22;2020-09-28;-;2020-09-28;;FM201682
9961;9961-9;FONDO MUTUO BCI ESTRUCTURADO AHORRO 3;FM BCI EST. AHORRO 3;Vigente;;7-FM ESTRUCTURADO;96530900-4;BCI ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-12-01;;2020-12-03;-;2020-12-09;;FM201707
9964;9964-3;FONDO MUTUO CLEVER PORTAFOLIO AGRESIVO;CLEVER AGRESIVO;Vigente;;6-FM DE LIBRE INVERSION;96514410-2;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-07-04;2022-08-08;2021-01-08;-;2021-07-21;;FM201710
9965;9965-1;FONDO MUTUO CLEVER PORTAFOLIO CONSERVADOR;CLEVER CONSERVADOR;Vigente;;6-FM DE LIBRE INVERSION;96514410-2;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-07-04;2022-08-08;2021-01-13;-;2022-04-20;;FM201711
9966;9966-K;FONDO MUTUO CLEVER PORTAFOLIO MODERADO;CLEVER MODERADO;Vigente;;6-FM DE LIBRE INVERSION;96514410-2;BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-07-04;2022-08-08;2021-01-13;-;2021-08-27;;FM201712
9981;9981-3;FONDO MUTUO BCI ESTRATEGIA DEUDA CALIFICADOS;FM BCI EST. DEU. CAL;Vigente;;8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS;96530900-4;BCI ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-12-29;2023-06-06;2020-12-30;-;2021-01-07;;FM201727
9986;9986-4;FONDO MUTUO SURA TENDENCIAS GLOBALES;TENDENCIAS GLOBALES;No Vigente;;6-FM DE LIBRE INVERSION;76036521-1;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;2021-01-19;2021-12-22;2021-03-03;-;2021-04-05;2023-11-15;FM211732
9987;9987-2;FONDO MUTUO ITAU ESG NORDEA EMERGING STARS;ESG NORDEA EM STARS;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-01-14;2021-05-06;2021-01-19;-;2021-01-19;;FM211733
9988;9988-0;FONDO MUTUO ITAU ESG GLOBAL CREDITS;ESG GLOBAL CREDITS;Vigente;;6-FM DE LIBRE INVERSION;96980650-9;ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-01-14;2021-01-27;2021-01-19;-;2021-01-19;;FM211734
